CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment,RFM_Score,RFM_Level
15123,8,17,332.3900000000001,4,3,3,433,10.0,Top
15124,23,6,74.32000000000002,3,2,2,322,7.0,Middle
15125,26,24,2054.34,3,4,4,344,11.0,Top
15127,66,8,227.52,2,2,3,223,7.0,Middle
15128,61,20,290.82,2,3,3,233,8.0,Middle
15129,51,13,615.7,3,3,4,334,10.0,Top
15130,170,4,73.2,1,1,2,112,4.0,Low
15132,106,11,159.56,2,3,3,233,8.0,Middle
15133,128,8,254.12,2,2,3,223,7.0,Middle
15134,15,19,410.18,4,3,4,434,11.0,Top
15135,240,2,30.0,1,1,1,111,3.0,Low
15136,3,22,479.43,4,4,4,444,12.0,Top
15139,337,2,27.9,1,1,1,111,3.0,Low
15140,53,17,525.24,2,3,4,234,9.0,Middle
15142,47,6,107.5,3,2,2,322,7.0,Middle
15143,226,2,28.200000000000006,1,1,1,111,3.0,Low
15144,9,41,1276.0999999999995,4,4,4,444,12.0,Top
15145,5,13,238.46,4,3,3,433,10.0,Top
15146,165,26,364.41999999999985,1,4,4,144,9.0,Middle
15147,241,6,92.70000000000002,1,2,2,122,5.0,Low
15148,11,4,54.51,4,1,1,411,6.0,Middle
15149,134,6,146.55,2,2,3,223,7.0,Middle
15150,18,61,961.24,4,4,4,444,12.0,Top
15152,10,47,817.64,4,4,4,444,12.0,Top
15153,32,4,57.7,3,1,1,311,5.0,Low
15154,76,20,46.81,2,3,1,231,6.0,Middle
15156,2,11,245.25,4,3,3,433,10.0,Top
15157,4,33,585.84,4,4,4,444,12.0,Top
15158,46,3,189.6,3,1,3,313,7.0,Middle
15159,5,143,3771.400000000001,4,4,4,444,12.0,Top
15160,358,1,106.2,1,1,2,112,4.0,Low
15163,19,6,66.22,4,2,2,422,8.0,Middle
15164,69,21,175.29,2,3,3,233,8.0,Middle
15167,321,4,12.65,1,1,1,111,3.0,Low
15168,26,2,32.4,3,1,1,311,5.0,Low
15172,9,17,251.54,4,3,3,433,10.0,Top
15174,323,4,67.02,1,1,2,112,4.0,Low
15175,72,3,25.16,2,1,1,211,4.0,Low
15178,261,1,19.5,1,1,1,111,3.0,Low
15179,19,15,468.77,4,3,4,434,11.0,Top
15181,67,7,337.7999999999999,2,2,4,224,8.0,Middle
15182,155,4,100.45,1,1,2,112,4.0,Low
15184,30,18,117.41,3,3,2,332,8.0,Middle
15185,71,6,56.4,2,2,1,221,5.0,Low
15186,15,5,88.86,4,2,2,422,8.0,Middle
15187,2,26,1636.38,4,4,4,444,12.0,Top
15189,2,41,3379.11,4,4,4,444,12.0,Top
15192,120,9,138.72,2,2,3,223,7.0,Middle
15193,61,1,19.8,2,1,1,211,4.0,Low
15194,4,58,1701.8099999999995,4,4,4,444,12.0,Top
15195,3,1,3861.0,4,1,4,414,9.0,Middle
15197,11,8,683.5500000000002,4,2,4,424,10.0,Top
15198,93,2,50.40000000000001,2,1,1,211,4.0,Low
15199,95,1,49.05,2,1,1,211,4.0,Low
15201,88,11,314.8400000000001,2,3,3,233,8.0,Middle
15203,26,30,429.08000000000015,3,4,4,344,11.0,Top
15204,358,1,59.40000000000001,1,1,2,112,4.0,Low
15205,86,10,137.44000000000003,2,3,3,233,8.0,Middle
15206,100,1,61.2,2,1,2,212,5.0,Low
15208,2,6,202.85,4,2,3,423,9.0,Middle
15210,226,2,70.11,1,1,2,112,4.0,Low
15211,61,8,136.14,2,2,2,222,6.0,Middle
15213,330,6,81.60000000000002,1,2,2,122,5.0,Low
15214,2,28,452.2900000000001,4,4,4,444,12.0,Top
15215,47,6,103.75,3,2,2,322,7.0,Middle
15218,11,32,982.87,4,4,4,444,12.0,Top
15219,177,2,25.5,1,1,1,111,3.0,Low
15220,52,28,419.18,2,4,4,244,10.0,Top
15223,226,3,189.2,1,1,3,113,5.0,Low
15224,359,1,13.2,1,1,1,111,3.0,Low
15225,235,4,65.1,1,1,2,112,4.0,Low
15226,311,1,15.3,1,1,1,111,3.0,Low
15227,37,9,162.77,3,2,3,323,8.0,Middle
15228,67,20,456.42,2,3,4,234,9.0,Middle
15230,241,6,89.4,1,2,2,122,5.0,Low
15232,114,9,190.66,2,2,3,223,7.0,Middle
15234,277,1,1.92,1,1,1,111,3.0,Low
15235,218,25,381.69000000000017,1,4,4,144,9.0,Middle
15236,299,4,96.0,1,1,2,112,4.0,Low
15237,79,17,227.53,2,3,3,233,8.0,Middle
15238,30,10,263.41,3,3,3,333,9.0,Middle
15239,11,4,53.0,4,1,1,411,6.0,Middle
15240,45,14,229.8100000000001,3,3,3,333,9.0,Middle
15241,67,19,317.14,2,3,3,233,8.0,Middle
15243,75,4,49.25,2,1,1,211,4.0,Low
15244,66,7,159.36,2,2,3,223,7.0,Middle
15245,135,18,701.8199999999997,2,3,4,234,9.0,Middle
15246,239,4,52.8,1,1,1,111,3.0,Low
15247,123,1,81.6,2,1,2,212,5.0,Low
15249,32,72,1327.16,3,4,4,344,11.0,Top
15251,10,29,3027.21,4,4,4,444,12.0,Top
15252,37,10,166.49,3,3,3,333,9.0,Middle
15253,17,15,248.24999999999997,4,3,3,433,10.0,Top
15254,128,6,116.03,2,2,2,222,6.0,Middle
15255,67,13,242.06000000000003,2,3,3,233,8.0,Middle
15257,284,3,92.05,1,1,2,112,4.0,Low
15258,169,8,127.45,1,2,2,122,5.0,Low
15260,143,6,129.1,1,2,2,122,5.0,Low
15261,136,1,17.4,2,1,1,211,4.0,Low
15263,107,4,44.82000000000001,2,1,1,211,4.0,Low
15264,65,3,50.55,2,1,1,211,4.0,Low
15265,152,17,313.74,1,3,3,133,7.0,Middle
15266,339,1,17.85,1,1,1,111,3.0,Low
15267,183,2,550.8,1,1,4,114,6.0,Middle
15269,24,1,118.8,3,1,2,312,6.0,Middle
15270,16,9,263.75,4,2,3,423,9.0,Middle
15271,8,59,521.3399999999998,4,4,4,444,12.0,Top
15272,58,13,132.54,2,3,2,232,7.0,Middle
15274,5,8,108.26,4,2,2,422,8.0,Middle
15275,38,9,146.73000000000005,3,2,3,323,8.0,Middle
15276,67,12,22.17,2,3,1,231,6.0,Middle
15277,47,3,35.34,3,1,1,311,5.0,Low
15279,355,2,35.2,1,1,1,111,3.0,Low
15280,173,4,23.32,1,1,1,111,3.0,Low
15281,59,39,674.54,2,4,4,244,10.0,Top
15286,50,1,66.4,3,1,2,312,6.0,Middle
15287,23,6,111.15,3,2,2,322,7.0,Middle
15288,44,15,465.68,3,3,4,334,10.0,Top
15289,30,12,188.07,3,3,3,333,9.0,Middle
15290,5,44,1701.8000000000004,4,4,4,444,12.0,Top
15291,26,18,571.7799999999999,3,3,4,334,10.0,Top
15292,202,5,40.75,1,2,1,121,4.0,Low
15296,51,45,768.3299999999998,3,4,4,344,11.0,Top
15297,11,8,141.42000000000004,4,2,3,423,9.0,Middle
15298,3,34,1558.1799999999996,4,4,4,444,12.0,Top
15300,65,3,48.5,2,1,1,211,4.0,Low
15301,51,43,774.7099999999998,3,4,4,344,11.0,Top
15303,291,4,65.8,1,1,2,112,4.0,Low
15304,61,5,176.5,2,2,3,223,7.0,Middle
15306,65,13,243.0,2,3,3,233,8.0,Middle
15307,96,1,14.85,2,1,1,211,4.0,Low
15308,275,3,60.6,1,1,2,112,4.0,Low
15311,1,447,11758.489999999983,4,4,4,444,12.0,Top
15312,76,6,128.24,2,2,2,222,6.0,Middle
15314,200,5,70.08,1,2,2,122,5.0,Low
15315,65,6,91.38,2,2,2,222,6.0,Middle
15316,327,1,165.0,1,1,3,113,5.0,Low
15318,4,5,36.96,4,2,1,421,7.0,Middle
15319,284,1,17.700000000000006,1,1,1,111,3.0,Low
15320,45,7,55.55,3,2,1,321,6.0,Middle
15321,71,20,611.7000000000003,2,3,4,234,9.0,Middle
15322,86,9,160.83999999999997,2,2,3,223,7.0,Middle
15325,104,15,61.25999999999999,2,3,2,232,7.0,Middle
15326,334,6,60.78,1,2,2,122,5.0,Low
15327,53,1,10.2,2,1,1,211,4.0,Low
15329,40,15,213.68,3,3,3,333,9.0,Middle
15330,61,1,69.6,2,1,2,212,5.0,Low
15333,209,3,378.54,1,1,4,114,6.0,Middle
15334,157,22,63.34999999999999,1,4,2,142,7.0,Middle
15335,54,6,17.9,2,2,1,221,5.0,Low
15339,67,15,103.57,2,3,2,232,7.0,Middle
15341,81,4,517.36,2,1,4,214,7.0,Middle
15342,130,7,103.2,2,2,2,222,6.0,Middle
15343,88,6,109.2,2,2,2,222,6.0,Middle
15344,33,5,107.56,3,2,2,322,7.0,Middle
15345,46,1,29.9,3,1,1,311,5.0,Low
15346,333,3,47.10000000000001,1,1,1,111,3.0,Low
15348,73,1,15.0,2,1,1,211,4.0,Low
15349,159,12,67.76,1,3,2,132,6.0,Middle
15351,13,38,326.1300000000001,4,4,3,443,11.0,Top
15353,255,8,59.90000000000001,1,2,2,122,5.0,Low
15355,30,2,55.6,3,1,1,311,5.0,Low
15356,32,103,530.09,3,4,4,344,11.0,Top
15358,5,105,1725.9399999999994,4,4,4,444,12.0,Top
15360,40,2,49.6,3,1,1,311,5.0,Low
15361,362,3,253.32,1,1,3,113,5.0,Low
15364,96,5,89.56000000000002,2,2,2,222,6.0,Middle
15365,26,19,430.58000000000015,3,3,4,334,10.0,Top
15366,76,12,166.44,2,3,3,233,8.0,Middle
15367,58,14,369.12,2,3,4,234,9.0,Middle
15368,22,1,279.24,3,1,3,313,7.0,Middle
15370,72,19,463.45,2,3,4,234,9.0,Middle
15372,138,6,449.56,2,2,4,224,8.0,Middle
15373,9,23,425.07,4,4,4,444,12.0,Top
15376,41,24,314.19,3,4,3,343,10.0,Top
15379,170,45,867.5199999999996,1,4,4,144,9.0,Middle
15380,9,7,198.2,4,2,3,423,9.0,Middle
15382,15,62,1337.9600000000005,4,4,4,444,12.0,Top
15384,170,7,103.99,1,2,2,122,5.0,Low
15385,41,1,10.2,3,1,1,311,5.0,Low
15386,187,3,35.28,1,1,1,111,3.0,Low
15392,5,19,393.58,4,3,4,434,11.0,Top
15393,282,3,43.2,1,1,1,111,3.0,Low
15394,10,12,354.72,4,3,4,434,11.0,Top
15395,326,2,31.85,1,1,1,111,3.0,Low
15396,113,6,101.28,2,2,2,222,6.0,Middle
15397,290,1,14.85,1,1,1,111,3.0,Low
15398,17,12,239.34000000000003,4,3,3,433,10.0,Top
15399,2,12,186.22,4,3,3,433,10.0,Top
15400,129,2,105.4,2,1,2,212,5.0,Low
15402,149,6,68.5,1,2,2,122,5.0,Low
15405,190,2,15.44,1,1,1,111,3.0,Low
15406,32,13,91.3,3,3,2,332,8.0,Middle
15407,34,28,329.27,3,4,3,343,10.0,Top
15408,265,10,110.75,1,3,2,132,6.0,Middle
15410,85,25,633.1500000000002,2,4,4,244,10.0,Top
15411,27,23,321.4500000000001,3,4,3,343,10.0,Top
15412,172,1,11.8,1,1,1,111,3.0,Low
15414,10,5,96.58,4,2,2,422,8.0,Middle
15415,314,12,158.35000000000005,1,3,3,133,7.0,Middle
15416,65,28,552.7900000000002,2,4,4,244,10.0,Top
15417,86,6,111.0,2,2,2,222,6.0,Middle
15419,25,2,34.4,3,1,1,311,5.0,Low
15421,59,6,112.1,2,2,2,222,6.0,Middle
15422,324,1,15.3,1,1,1,111,3.0,Low
15424,255,3,49.56,1,1,1,111,3.0,Low
15426,20,38,183.03000000000003,3,4,3,343,10.0,Top
15427,34,49,213.14999999999995,3,4,3,343,10.0,Top
15428,16,3,46.62000000000001,4,1,1,411,6.0,Middle
15429,27,14,104.09000000000002,3,3,2,332,8.0,Middle
15432,24,2,40.2,3,1,1,311,5.0,Low
15433,268,4,55.56,1,1,1,111,3.0,Low
15434,9,6,141.5,4,2,3,423,9.0,Middle
15435,23,6,35.74999999999999,3,2,1,321,6.0,Middle
15436,13,69,231.13,4,4,3,443,11.0,Top
15437,263,11,56.43000000000001,1,3,1,131,5.0,Low
15438,132,3,26.3,2,1,1,211,4.0,Low
15440,55,14,56.44,2,3,1,231,6.0,Middle
15443,2,87,771.3,4,4,4,444,12.0,Top
15444,10,53,334.6500000000001,4,4,4,444,12.0,Top
15445,265,1,25.5,1,1,1,111,3.0,Low
15447,331,2,28.52,1,1,1,111,3.0,Low
15448,313,6,96.2,1,2,2,122,5.0,Low
15449,27,12,211.43,3,3,3,333,9.0,Middle
15450,31,2,25.4,3,1,1,311,5.0,Low
15452,30,14,172.77000000000004,3,3,3,333,9.0,Middle
15453,2,67,278.2899999999999,4,4,3,443,11.0,Top
15454,363,7,48.55,1,2,1,121,4.0,Low
15456,284,12,70.84,1,3,2,132,6.0,Middle
15457,263,9,32.97,1,2,1,121,4.0,Low
15458,26,1,23.4,3,1,1,311,5.0,Low
15460,355,6,17.549999999999994,1,2,1,121,4.0,Low
15462,95,1,19.8,2,1,1,211,4.0,Low
15463,30,2,45.8,3,1,1,311,5.0,Low
15464,339,33,177.55,1,4,3,143,8.0,Middle
15465,83,16,896.7499999999999,2,3,4,234,9.0,Middle
15466,86,11,45.25000000000001,2,3,1,231,6.0,Middle
15467,10,9,97.98,4,2,2,422,8.0,Middle
15468,52,5,95.75,2,2,2,222,6.0,Middle
15469,51,3,75.6,3,1,2,312,6.0,Middle
15471,3,13,53.45,4,3,1,431,8.0,Middle
15472,114,15,59.8,2,3,2,232,7.0,Middle
15473,15,2,306.0,4,1,3,413,8.0,Middle
15475,78,6,98.61,2,2,2,222,6.0,Middle
15478,41,12,230.69,3,3,3,333,9.0,Middle
15482,16,17,1770.2,4,3,4,434,11.0,Top
15483,162,22,52.84,1,4,1,141,6.0,Middle
15484,2,36,760.8399999999998,4,4,4,444,12.0,Top
15485,31,10,177.67,3,3,3,333,9.0,Middle
15489,23,15,435.46,3,3,4,334,10.0,Top
15491,101,32,595.54,2,4,4,244,10.0,Top
15492,75,7,122.32,2,2,2,222,6.0,Middle
15493,33,49,320.50999999999993,3,4,3,343,10.0,Top
15494,22,27,322.2800000000001,3,4,3,343,10.0,Top
15497,18,4,288.6,4,1,3,413,8.0,Middle
15498,3,99,2621.03,4,4,4,444,12.0,Top
15500,9,18,330.0,4,3,3,433,10.0,Top
15502,16,30,1135.3299999999995,4,4,4,444,12.0,Top
15503,363,14,41.6,1,3,1,131,5.0,Low
15504,82,4,16.9,2,1,1,211,4.0,Low
15505,53,21,972.86,2,3,4,234,9.0,Middle
15506,23,33,221.00000000000003,3,4,3,343,10.0,Top
15507,172,12,146.47,1,3,3,133,7.0,Middle
15508,190,21,281.84,1,3,3,133,7.0,Middle
15511,12,34,230.19,4,4,3,443,11.0,Top
15512,360,1,15.3,1,1,1,111,3.0,Low
15513,34,73,3305.510000000001,3,4,4,344,11.0,Top
15514,13,39,1022.49,4,4,4,444,12.0,Top
15516,47,4,9.9,3,1,1,311,5.0,Low
15517,234,8,95.78000000000002,1,2,2,122,5.0,Low
15518,65,46,411.76999999999987,2,4,4,244,10.0,Top
15520,2,4,64.38,4,1,2,412,7.0,Middle
15521,41,31,387.13,3,4,4,344,11.0,Top
15522,33,9,45.86,3,2,1,321,6.0,Middle
15523,85,3,252.50000000000003,2,1,3,213,6.0,Middle
15525,3,21,107.46999999999998,4,3,2,432,9.0,Middle
15527,19,31,661.54,4,4,4,444,12.0,Top
15528,255,8,123.61,1,2,2,122,5.0,Low
15529,23,133,700.5699999999996,3,4,4,344,11.0,Top
15530,22,21,326.0,3,3,3,333,9.0,Middle
15531,9,55,491.74000000000007,4,4,4,444,12.0,Top
15532,26,43,332.23,3,4,3,343,10.0,Top
15533,20,18,163.36,3,3,3,333,9.0,Middle
15535,174,24,168.38999999999996,1,4,3,143,8.0,Middle
15537,164,3,7.5,1,1,1,111,3.0,Low
15539,8,9,119.87,4,2,2,422,8.0,Middle
15540,12,3,37.65000000000001,4,1,1,411,6.0,Middle
15541,115,6,23.73,2,2,1,221,5.0,Low
15543,289,9,38.5,1,2,1,121,4.0,Low
15544,10,48,647.1,4,4,4,444,12.0,Top
15545,55,13,38.88,2,3,1,231,6.0,Middle
15547,8,138,1077.1000000000008,4,4,4,444,12.0,Top
15549,158,21,330.85,1,3,3,133,7.0,Middle
15550,5,13,127.95,4,3,2,432,9.0,Middle
15551,37,5,101.0,3,2,2,322,7.0,Middle
15552,218,4,7.78,1,1,1,111,3.0,Low
15553,61,8,70.53,2,2,2,222,6.0,Middle
15554,278,2,25.2,1,1,1,111,3.0,Low
15555,13,174,851.3299999999998,4,4,4,444,12.0,Top
15556,25,5,79.08,3,2,2,322,7.0,Middle
15557,29,5,118.26,3,2,2,322,7.0,Middle
15561,12,4,65.46000000000001,4,1,2,412,7.0,Middle
15563,23,21,312.29,3,3,3,333,9.0,Middle
15565,71,1,16.5,2,1,1,211,4.0,Low
15567,19,1,24.96,4,1,1,411,6.0,Middle
15568,3,10,126.91,4,3,2,432,9.0,Middle
15569,104,5,552.98,2,2,4,224,8.0,Middle
15570,11,62,842.89,4,4,4,444,12.0,Top
15571,12,12,186.63,4,3,3,433,10.0,Top
15572,5,41,591.49,4,4,4,444,12.0,Top
15573,32,19,127.43000000000002,3,3,2,332,8.0,Middle
15574,178,7,47.07,1,2,1,121,4.0,Low
15576,38,10,134.29999999999998,3,3,2,332,8.0,Middle
15577,152,10,65.77000000000001,1,3,2,132,6.0,Middle
15579,69,9,62.71,2,2,2,222,6.0,Middle
15581,157,35,147.32000000000005,1,4,3,143,8.0,Middle
15582,221,5,63.48,1,2,2,122,5.0,Low
15584,24,18,88.55,3,3,2,332,8.0,Middle
15585,177,7,121.25,1,2,2,122,5.0,Low
15587,51,2,111.96,3,1,2,312,6.0,Middle
15589,256,6,90.1,1,2,2,122,5.0,Low
15592,47,5,94.74,3,2,2,322,7.0,Middle
15593,71,1,71.4,2,1,2,212,5.0,Low
15594,31,22,378.82,3,4,4,344,11.0,Top
15596,215,11,223.0,1,3,3,133,7.0,Middle
15597,36,3,32.160000000000004,3,1,1,311,5.0,Low
15598,54,3,63.06,2,1,2,212,5.0,Low
15599,27,10,136.33,3,3,2,332,8.0,Middle
15601,12,69,1102.12,4,4,4,444,12.0,Top
15602,9,11,305.22,4,3,3,433,10.0,Top
15604,53,2,36.52,2,1,1,211,4.0,Low
15605,37,8,134.3,3,2,2,322,7.0,Middle
15606,62,18,687.63,2,3,4,234,9.0,Middle
15607,337,5,54.76,1,2,1,121,4.0,Low
15608,29,11,271.78,3,3,3,333,9.0,Middle
15609,185,6,112.68,1,2,2,122,5.0,Low
15610,52,3,53.14,2,1,1,211,4.0,Low
15611,10,7,197.85,4,2,3,423,9.0,Middle
15612,37,3,124.1,3,1,2,312,6.0,Middle
15615,11,80,2145.8,4,4,4,444,12.0,Top
15618,33,11,165.951,3,3,3,333,9.0,Middle
15620,57,13,186.9,2,3,3,233,8.0,Middle
15621,5,3,198.72,4,1,3,413,8.0,Middle
15622,44,45,925.82,3,4,4,344,11.0,Top
15623,142,4,60.13,1,1,2,112,4.0,Low
15624,136,6,88.53,2,2,2,222,6.0,Middle
15625,104,14,314.1,2,3,3,233,8.0,Middle
15626,75,11,139.48000000000002,2,3,3,233,8.0,Middle
15628,5,26,477.0,4,4,4,444,12.0,Top
15630,46,12,212.74,3,3,3,333,9.0,Middle
15632,16,32,624.4,4,4,4,444,12.0,Top
15634,18,4,65.7,4,1,2,412,7.0,Middle
15636,90,4,117.0,2,1,2,212,5.0,Low
15637,53,2,36.90000000000001,2,1,1,211,4.0,Low
15639,135,2,15.12,2,1,1,211,4.0,Low
15640,5,91,2297.7,4,4,4,444,12.0,Top
15641,106,10,177.4,2,3,3,233,8.0,Middle
15643,283,5,76.69999999999997,1,2,2,122,5.0,Low
15644,167,46,147.33999999999997,1,4,3,143,8.0,Middle
15645,19,12,138.21,4,3,3,433,10.0,Top
15646,247,2,28.200000000000006,1,1,1,111,3.0,Low
15648,205,7,199.3,1,2,3,123,6.0,Middle
15651,37,8,154.86,3,2,3,323,8.0,Middle
15652,92,6,102.8,2,2,2,222,6.0,Middle
15653,93,2,432.12,2,1,4,214,7.0,Middle
15654,10,4,103.56,4,1,2,412,7.0,Middle
15655,244,8,123.71,1,2,2,122,5.0,Low
15656,46,16,253.3,3,3,3,333,9.0,Middle
15657,23,1,30.0,3,1,1,311,5.0,Low
15658,198,6,109.2,1,2,2,122,5.0,Low
15659,44,2,45.0,3,1,1,311,5.0,Low
15660,26,21,372.34,3,3,4,334,10.0,Top
15661,318,1,6.6000000000000005,1,1,1,111,3.0,Low
15663,107,2,29.04,2,1,1,211,4.0,Low
15664,51,2,33.36,3,1,1,311,5.0,Low
15665,169,21,415.47,1,3,4,134,8.0,Middle
15667,40,3,70.56,3,1,2,312,6.0,Middle
15669,104,5,151.02,2,2,3,223,7.0,Middle
15670,297,7,106.5,1,2,2,122,5.0,Low
15671,26,8,299.46,3,2,3,323,8.0,Middle
15673,89,44,799.27,2,4,4,244,10.0,Top
15674,74,23,371.87,2,4,4,244,10.0,Top
15675,156,3,29.72,1,1,1,111,3.0,Low
15676,19,46,824.4599999999998,4,4,4,444,12.0,Top
15677,50,12,240.15,3,3,3,333,9.0,Middle
15678,53,2,36.0,2,1,1,211,4.0,Low
15679,25,29,156.06,3,4,3,343,10.0,Top
15680,10,8,121.62999999999998,4,2,2,422,8.0,Middle
15681,26,8,178.04,3,2,3,323,8.0,Middle
15683,118,1,17.4,2,1,1,211,4.0,Low
15687,9,34,634.0499999999997,4,4,4,444,12.0,Top
15689,362,2,45.6,1,1,1,111,3.0,Low
15690,5,4,46.2,4,1,1,411,6.0,Middle
15692,29,2,37.2,3,1,1,311,5.0,Low
15694,26,10,451.89,3,3,4,334,10.0,Top
15695,267,3,81.44999999999997,1,1,2,112,4.0,Low
15696,34,26,403.94,3,4,4,344,11.0,Top
15699,18,3,50.38,4,1,1,411,6.0,Middle
15700,173,11,104.39,1,3,2,132,6.0,Middle
15701,3,44,228.64999999999995,4,4,3,443,11.0,Top
15704,141,26,462.36,1,4,4,144,9.0,Middle
15705,202,2,75.9,1,1,2,112,4.0,Low
15706,65,7,159.35,2,2,3,223,7.0,Middle
15707,36,42,170.42000000000004,3,4,3,343,10.0,Top
15708,41,49,557.7999999999998,3,4,4,344,11.0,Top
15709,284,2,36.8,1,1,1,111,3.0,Low
15712,10,10,174.89999999999995,4,3,3,433,10.0,Top
15713,144,1,53.1,1,1,1,111,3.0,Low
15714,12,3,10.75,4,1,1,411,6.0,Middle
15716,146,13,70.21,1,3,2,132,6.0,Middle
15717,235,1,19.8,1,1,1,111,3.0,Low
15719,33,175,1033.0800000000004,3,4,4,344,11.0,Top
15720,25,32,198.05,3,4,3,343,10.0,Top
15721,12,23,186.96000000000004,4,4,3,443,11.0,Top
15722,36,15,429.75000000000006,3,3,4,334,10.0,Top
15723,365,8,20.55,1,2,1,121,4.0,Low
15724,285,1,23.4,1,1,1,111,3.0,Low
15725,16,10,130.42999999999998,4,3,2,432,9.0,Middle
15727,17,68,1324.6800000000007,4,4,4,444,12.0,Top
15729,213,1,15.0,1,1,1,111,3.0,Low
15730,66,17,304.76,2,3,3,233,8.0,Middle
15732,213,3,51.00000000000001,1,1,1,111,3.0,Low
15733,283,3,42.8,1,1,1,111,3.0,Low
15734,115,4,57.0,2,1,1,211,4.0,Low
15737,15,13,233.95,4,3,3,433,10.0,Top
15738,19,35,976.69,4,4,4,444,12.0,Top
15739,67,3,103.6,2,1,2,212,5.0,Low
15740,50,1,24.9,3,1,1,311,5.0,Low
15743,17,24,167.73,4,4,3,443,11.0,Top
15745,20,13,201.21,3,3,3,333,9.0,Middle
15746,135,5,42.48,2,2,1,221,5.0,Low
15747,13,17,207.16000000000003,4,3,3,433,10.0,Top
15748,41,3,31.75,3,1,1,311,5.0,Low
15749,236,3,13698.5,1,1,4,114,6.0,Middle
15750,3,51,417.85,4,4,4,444,12.0,Top
15752,40,72,428.15,3,4,4,344,11.0,Top
15754,52,7,105.33,2,2,2,222,6.0,Middle
15755,11,27,465.07,4,4,4,444,12.0,Top
15756,62,34,90.83,2,4,2,242,8.0,Middle
15757,66,10,178.09999999999997,2,3,3,233,8.0,Middle
15758,25,1,29.700000000000006,3,1,1,311,5.0,Low
15759,359,1,5.04,1,1,1,111,3.0,Low
15762,66,11,151.49,2,3,3,233,8.0,Middle
15763,32,15,244.99,3,3,3,333,9.0,Middle
15764,89,45,794.6299999999999,2,4,4,244,10.0,Top
15766,65,1,15.0,2,1,1,211,4.0,Low
15768,204,6,71.5,1,2,2,122,5.0,Low
15769,8,27,10867.38,4,4,4,444,12.0,Top
15773,6,2,18.4,4,1,1,411,6.0,Middle
15774,69,5,75.0,2,2,2,222,6.0,Middle
15775,246,1,17.700000000000006,1,1,1,111,3.0,Low
15776,134,5,69.82,2,2,2,222,6.0,Middle
15777,242,5,296.85,1,2,3,123,6.0,Middle
15780,243,9,160.1,1,2,3,123,6.0,Middle
15781,26,3,55.7,3,1,1,311,5.0,Low
15782,10,9,481.22,4,2,4,424,10.0,Top
15783,11,1,19.8,4,1,1,411,6.0,Middle
15785,33,19,449.02000000000015,3,3,4,334,10.0,Top
15786,47,61,1195.53,3,4,4,344,11.0,Top
15787,27,39,144.45000000000005,3,4,3,343,10.0,Top
15789,359,5,56.94,1,2,1,121,4.0,Low
15790,11,7,37.14,4,2,1,421,7.0,Middle
15791,44,10,244.7,3,3,3,333,9.0,Middle
15793,40,2,93.36,3,1,2,312,6.0,Middle
15795,150,12,198.37,1,3,3,133,7.0,Middle
15796,2,33,624.5300000000002,4,4,4,444,12.0,Top
15797,305,1,244.8,1,1,3,113,5.0,Low
15799,76,18,140.59,2,3,3,233,8.0,Middle
15800,108,26,181.64,2,4,3,243,9.0,Middle
15801,47,13,194.59,3,3,3,333,9.0,Middle
15803,52,2,119.54,2,1,2,212,5.0,Low
15804,1,34,501.41000000000014,4,4,4,444,12.0,Top
15805,24,68,1173.3200000000004,3,4,4,344,11.0,Top
15806,47,4,139.85,3,1,3,313,7.0,Middle
15807,51,12,253.58,3,3,3,333,9.0,Middle
15808,307,25,441.25,1,4,4,144,9.0,Middle
15809,37,7,102.29,3,2,2,322,7.0,Middle
15810,171,16,253.70000000000005,1,3,3,133,7.0,Middle
15811,23,29,470.89000000000016,3,4,4,344,11.0,Top
15812,108,11,479.2,2,3,4,234,9.0,Middle
15813,208,7,208.0,1,2,3,123,6.0,Middle
15814,17,15,492.5100000000001,4,3,4,434,11.0,Top
15815,64,5,268.02,2,2,3,223,7.0,Middle
15819,50,24,318.57,3,4,3,343,10.0,Top
15820,320,2,15.9,1,1,1,111,3.0,Low
15821,45,12,93.25,3,3,2,332,8.0,Middle
15822,4,8,317.0,4,2,3,423,9.0,Middle
15825,173,5,59.22,1,2,2,122,5.0,Low
15826,57,13,331.3400000000001,2,3,3,233,8.0,Middle
15827,74,23,390.91,2,4,4,244,10.0,Top
15829,100,13,177.17999999999995,2,3,3,233,8.0,Middle
15830,38,4,53.36,3,1,1,311,5.0,Low
15831,59,16,195.01,2,3,3,233,8.0,Middle
15832,255,12,179.79999999999995,1,3,3,133,7.0,Middle
15834,71,64,527.1799999999998,2,4,4,244,10.0,Top
15835,45,12,205.48,3,3,3,333,9.0,Middle
15836,51,2,29.75,3,1,1,311,5.0,Low
15837,65,5,85.5,2,2,2,222,6.0,Middle
15838,12,40,5408.04,4,4,4,444,12.0,Top
15839,34,16,277.1,3,3,3,333,9.0,Middle
15840,59,5,72.36,2,2,2,222,6.0,Middle
15841,73,4,80.94,2,1,2,212,5.0,Low
15843,304,3,43.2,1,1,1,111,3.0,Low
15844,47,1,10.2,3,1,1,311,5.0,Low
15845,18,25,703.4300000000002,4,4,4,444,12.0,Top
15847,39,4,53.1,3,1,1,311,5.0,Low
15850,20,23,55.96,3,4,1,341,8.0,Middle
15852,198,4,11.57,1,1,1,111,3.0,Low
