CustomerID,Recency,Frequency,MonetaryValue,Tenure
17256,108,3,24.4,313
17259,149,8,50.12000000000001,149
17262,228,2,251.1,262
17263,209,3,10.5,209
17265,139,15,73.23000000000002,181
17266,4,18,62.79,148
17267,128,4,14.78,128
17272,47,23,471.48,263
17274,36,2,9.45,36
17277,228,10,113.37,323
17278,242,3,52.98,242
17279,58,3,92.28,58
17282,131,17,592.3600000000001,300
17284,61,56,335.3699999999999,337
17286,22,9,44.95,22
17287,27,26,189.29,253
17288,13,20,178.44,359
17289,32,20,150.38000000000005,181
17290,4,19,113.7,17
17293,31,32,431.85,362
17295,29,13,109.96,65
17297,18,12,18.83,18
17298,102,9,130.78,125
17299,12,14,123.28,174
17301,22,7,26.5,22
17302,15,19,289.2000000000001,306
17303,362,12,49.72000000000001,362
17306,11,10,1221.9,323
17309,96,4,17.5,96
17311,79,8,267.26,317
17312,156,2,1.7999999999999998,160
17313,32,9,932.34,32
17314,25,18,390.05,312
17315,2,97,1273.0799999999995,358
17317,90,1,76.32000000000002,90
17320,101,11,173.73999999999995,237
17321,68,17,131.31,68
17323,16,48,242.13999999999993,293
17324,22,4,108.26,332
17325,281,2,39.6,281
17329,15,8,186.43,316
17330,68,1,45.0,68
17333,86,5,80.4,86
17334,309,2,30.24,309
17337,152,114,413.46,311
17338,18,139,1158.1899999999996,362
17339,95,4,141.96,95
17340,30,70,2169.7700000000004,355
17341,157,5,107.02,157
17343,356,1,1.7399999999999998,356
17344,47,6,22.1,47
17345,16,21,167.74000000000004,197
17346,4,99,589.8699999999999,360
17348,15,40,193.95,298
17349,180,1,12.75,180
17350,9,19,289.9600000000001,52
17351,37,6,66.95,170
17353,155,2,435.0,155
17354,51,4,434.56,51
17356,312,1,4.25,312
17357,25,8,51.11,25
17358,304,14,82.89,356
17359,12,5,46.3,12
17360,18,27,104.87000000000002,185
17361,187,3,50.5,187
17362,240,9,102.35,310
17364,1,68,746.58,332
17365,13,97,1081.11,333
17367,239,7,44.02,239
17368,24,23,325.47,338
17370,73,6,93.86,93
17371,18,18,66.73,362
17372,41,46,226.13000000000008,363
17373,41,7,79.79,313
17374,219,8,141.15000000000003,282
17375,200,15,98.02,362
17376,71,10,73.3,312
17377,24,78,603.3499999999998,358
17379,12,21,121.44,12
17381,25,20,3065.4,309
17383,5,16,82.94000000000003,5
17384,20,6,53.03,20
17385,15,6,70.34,15
17386,8,9,1407.2800000000002,166
17387,20,17,162.37,34
17388,132,4,71.9,132
17389,1,38,4096.219999999998,332
17391,165,1,203.52,165
17392,307,19,127.28,359
17394,220,1,29.7,220
17396,40,5,2242.6,149
17397,23,14,150.82000000000005,23
17398,115,10,164.96,256
17400,127,36,290.58,354
17402,5,8,525.34,330
17403,37,5,26.38,37
17405,2,12,153.19000000000003,151
17406,334,17,435.7,334
17408,164,2,32.65,164
17409,249,5,260.55,249
17410,17,8,130.74,216
17411,76,3,48.5,262
17412,24,15,266.62,359
17414,44,4,756.4,185
17415,80,2,77.19999999999997,80
17416,30,53,1388.71,282
17418,43,7,104.21,324
17419,12,34,761.3000000000002,325
17420,51,2,41.6,51
17422,17,27,458.91000000000014,297
17423,47,9,273.02,218
17425,61,12,199.6,61
17426,9,62,1028.95,283
17428,1,73,4117.690000000001,362
17429,129,8,91.41,219
17430,33,1,17.700000000000006,33
17431,314,5,37.5,314
17432,19,11,97.19,38
17433,89,11,49.65,89
17434,3,25,373.13000000000005,86
17436,2,3,63.3,227
17438,254,5,119.85,254
17440,157,1,30.6,157
17442,37,28,472.12000000000006,291
17446,177,2,26.4,311
17447,41,7,93.82,72
17449,3,64,571.8100000000002,360
17450,11,64,36160.84000000001,333
17451,2,20,336.92,106
17453,18,8,239.55,65
17454,234,13,81.40000000000002,360
17455,204,1,17.700000000000006,204
17457,127,3,221.95,309
17458,16,17,90.43,16
17459,44,24,97.5,61
17460,95,3,64.0,319
17461,23,28,179.89,30
17462,61,2,27.6,61
17463,17,40,359.14999999999986,314
17464,159,2,86.4,159
17466,11,7,128.15,79
17468,15,1,30.0,15
17469,17,12,261.40000000000003,205
17470,45,14,163.16999999999996,249
17472,192,36,154.38,300
17475,80,2,27.6,80
17480,78,8,171.33999999999997,78
17481,4,15,208.26,94
17483,66,4,62.7,184
17486,262,5,74.28,262
17489,59,8,132.04000000000002,213
17490,1,17,590.21,177
17491,2,14,442.2,326
17492,249,3,129.15,249
17495,8,4,66.82,39
17496,359,2,57.15000000000001,359
17498,76,2,41.56,76
17499,290,5,59.46,290
17500,30,1,16.5,30
17501,221,6,87.15,221
17502,10,5,98.1,30
17503,3,4,36.78,39
17504,207,26,677.68,323
17505,162,10,206.6,206
17506,76,1,22.5,76
17507,262,16,100.95,310
17509,58,73,1260.53,64
17510,25,1,12.6,25
17511,3,175,16805.440000000002,360
17512,155,14,452.35,302
17514,129,5,26.500000000000004,129
17515,32,15,114.49,319
17516,16,29,161.36,286
17517,309,3,52.2,309
17519,18,12,306.25,262
17520,54,6,107.84,54
17521,30,8,110.96,66
17522,2,12,144.3,219
17523,12,6,80.94,20
17525,360,3,110.1,360
17526,5,2,102.3,291
17527,54,10,158.23,219
17528,2,49,825.7199999999998,72
17530,2,49,339.06000000000006,298
17531,191,2,57.0,191
17534,54,1,30.0,54
17535,281,2,25.2,281
17537,30,25,280.8299999999999,304
17538,26,3,23.76,26
17540,25,5,137.7,317
17542,270,3,14.3,270
17545,44,28,93.23000000000002,44
17548,234,1,16.5,234
17549,24,2,57.18000000000001,52
17550,198,9,50.94,244
17551,360,12,82.2,360
17552,72,3,69.6,72
17553,130,1,1250.0,130
17554,2,13,284.17,149
17555,20,22,124.41,335
17556,206,1,24.9,206
17557,15,10,158.04999999999995,82
17560,95,4,157.85,205
17561,20,4,22.63,20
17562,52,12,204.36000000000004,174
17564,25,8,73.1,81
17566,9,32,206.87,26
17567,8,31,753.56,297
17569,333,5,44.6,333
17571,51,54,306.1699999999998,299
17572,72,1,13.05,72
17573,30,5,90.22,94
17574,243,3,86.10000000000002,243
17576,9,77,731.28,362
17578,219,1,18.72,219
17579,5,10,127.44,180
17580,253,10,98.16000000000004,359
17581,1,74,1529.5099999999998,330
17582,237,8,87.66000000000003,237
17584,8,10,393.7,128
17585,110,42,224.65000000000003,339
17588,101,2,43.7,233
17589,61,48,459.37999999999977,241
17590,3,37,272.97,41
17591,74,13,252.47000000000003,320
17593,4,35,677.83,353
17594,86,5,108.0,255
17595,13,15,76.57000000000002,38
17596,24,47,613.3599999999999,249
17597,214,12,576.1200000000001,214
17600,18,5,70.14,18
17602,3,94,840.2799999999999,325
17603,79,3,37.38,79
17604,218,16,77.67,313
17608,34,12,32.629999999999995,34
17609,41,48,261.33000000000004,328
17611,8,119,731.3400000000001,362
17612,54,35,671.71,298
17613,23,51,674.07,306
17614,58,22,80.08,58
17615,204,2,36.7,223
17616,174,1,163.2,174
17618,6,18,293.7,363
17619,313,21,56.38,313
17620,60,2,40.8,60
17621,22,5,421.2,313
17623,33,8,152.61,33
17624,15,5,82.0,219
17625,19,76,479.38,258
17629,6,25,419.23000000000013,360
17630,170,3,61.6,233
17631,2,9,121.25,233
17633,32,14,215.56,121
17634,37,56,434.78,338
17636,20,6,71.38,20
17637,32,6,108.19,116
17639,277,1,22.5,277
17640,87,1,236.88,87
17642,120,6,101.68,177
17644,2,38,828.5399999999997,261
17646,220,8,141.9,282
17648,61,18,347.45,250
17649,139,11,174.19000000000003,139
17650,22,2,50.1,22
17651,12,48,773.0199999999996,178
17652,26,47,928.87,282
17653,37,14,371.26,121
17655,11,10,187.39000000000004,305
17656,74,19,408.62,129
17658,26,7,232.04,212
17659,18,32,583.0799999999998,299
17660,142,8,71.67,142
17663,26,24,546.99,288
17664,19,6,91.58,213
17666,66,1,25.5,66
17667,67,25,446.77,299
17668,2,2,83.1,39
17669,86,13,554.3,250
17670,228,3,50.4,228
17671,16,5,269.4,212
17672,51,26,830.74,310
17673,2,48,288.29,321
17674,75,4,76.92000000000002,75
17675,2,127,3615.15,365
17676,59,6,101.72,131
17677,2,61,2805.13,319
17678,264,2,42.66,264
17679,53,7,512.75,86
17680,24,4,63.80000000000001,24
17682,11,19,351.0900000000001,248
17684,44,4,78.1,44
17685,17,29,537.3,361
17686,8,71,1434.9599999999996,303
17690,31,54,913.8300000000003,327
17691,359,1,15.9,359
17692,128,8,135.07,360
17693,138,2,32.4,138
17694,142,4,78.46,142
17695,132,6,93.4,172
17696,39,29,603.82,365
17697,237,3,42.9,237
17700,17,21,339.04,282
17701,253,5,98.0,253
17702,31,15,210.44000000000003,207
17703,36,6,108.84,139
17704,169,8,267.26,240
17705,4,18,313.00000000000006,302
17706,5,76,2040.7100000000007,290
17707,337,1,15.0,337
17708,188,11,64.30000000000001,325
17709,170,3,39.5,170
17711,290,1,20.28,290
17712,45,9,155.04000000000005,45
17714,321,1,15.0,321
17716,30,52,1178.7099999999996,268
17718,233,3,63.45,233
17719,38,46,937.9,256
17720,114,10,341.71,226
17722,97,17,526.0699999999998,325
17723,192,2,474.40000000000015,215
17724,72,8,217.7,139
17725,17,41,672.9999999999999,268
17727,16,17,290.58,16
17728,4,35,641.8800000000001,87
17730,4,43,870.9199999999997,327
17731,129,9,138.64,184
17733,39,7,79.78999999999998,262
17734,137,5,101.1,234
17735,3,130,2306.830000000001,318
17736,114,4,52.48,114
17738,20,17,377.95,283
17739,12,9,547.4799999999998,361
17742,333,4,76.47,333
17744,4,17,286.6,359
17746,241,1,31.6,241
17749,179,5,105.34,257
17750,6,36,385.77,165
17754,1,19,190.67,261
17757,2,125,1215.3900000000006,365
17758,20,77,639.8300000000003,251
17759,18,14,69.98,170
17761,33,4,104.07,33
17764,51,14,184.23,212
17765,211,9,54.17,257
17767,16,5,37.1,16
17768,9,20,341.47,167
17769,13,62,739.3199999999998,321
17770,276,5,235.3,283
17771,57,15,80.34,324
17772,11,16,40.0,11
17774,97,24,177.1,306
17777,25,38,139.48000000000002,101
17779,22,11,69.72,144
17781,160,1,7.95,160
17783,73,6,31.92,248
17785,54,3,37.35,54
17786,86,18,78.45,318
17787,153,14,175.90000000000003,324
17788,74,2,829.45,130
17789,282,2,18.9,282
17790,27,38,405.76999999999987,365
17793,26,13,51.28999999999999,26
17795,180,11,45.56999999999999,265
17796,41,10,94.75,335
17797,23,21,134.84,183
17799,23,77,520.9299999999998,362
17800,38,17,215.65,335
17802,83,24,195.68,181
17805,74,3,216.66,74
17806,12,10,156.70999999999995,12
17809,17,8,673.7400000000001,130
17811,5,173,1638.2500000000002,334
17812,13,15,67.55000000000001,39
17813,15,81,363.75999999999993,72
17816,37,3,8.14,66
17817,5,6,33.43,278
17819,72,7,516.35,298
17824,52,2,40.08,52
17827,6,48,482.93,365
17830,2,8,151.3,289
17832,50,13,28.78,50
17835,3,9,36.68000000000001,24
17836,48,3,23.15,48
17837,43,35,327.72,164
17838,27,21,410.85000000000014,293
17839,43,18,77.14,43
17841,2,1497,7535.589999999971,361
17843,304,6,21.58,304
17848,82,12,366.94,359
17849,219,5,63.55,334
17852,12,9,42.4,12
17854,186,4,37.75,228
17856,2,2,105.0,2
17857,18,11,4185.5,359
17858,6,36,1038.4,360
17859,305,5,7.52,305
17861,4,52,457.21999999999986,320
17862,324,1,90.0,324
17863,60,18,322.76,311
17864,13,21,123.59,276
17865,31,66,1837.8400000000006,365
17867,31,19,108.77,289
17869,108,8,114.4,247
17870,3,45,255.94000000000003,136
17871,205,5,54.48,205
17873,81,11,436.27,282
17874,226,6,38.95,256
17877,171,1,20.4,171
17878,44,5,54.96,44
17879,174,2,5.8100000000000005,174
17880,365,7,138.9,365
17881,305,1,4.95,305
17883,4,26,146.91999999999996,247
17884,4,17,123.5,312
17885,13,12,33.33,13
17886,32,15,70.97,250
17887,130,3,9.2,130
17888,39,16,225.61,358
17889,213,3,32.65,323
17890,323,24,143.3,362
17891,163,7,34.85,163
17892,58,6,32.2,156
17893,226,2,15.54,226
17894,72,41,178.41,361
17895,45,3,26.88,45
17897,173,13,40.34,173
17898,86,7,27.64,208
17899,160,10,47.6,160
17900,191,1,15.0,191
17901,30,2,6.44,30
17904,22,9,51.3,22
17905,157,3,103.44,353
17906,248,2,9.45,248
17911,10,7,38.16,10
17912,311,7,50.9,365
17913,59,12,59.25,356
17914,4,14,60.09000000000001,4
17917,46,24,99.8,363
17919,89,6,288.24,89
17920,5,134,906.7299999999997,316
17921,65,21,116.05,267
17924,12,5,413.4,68
17926,134,5,58.39,204
17928,46,6,70.53,247
17929,113,1,272.0,113
17930,36,8,377.63999999999993,240
17931,135,11,48.45,256
17932,30,17,234.85,212
17934,59,6,233.91,59
17935,142,2,5.5,142
17936,6,20,104.09000000000003,6
17937,9,11,915.06,363
17939,160,4,38.44,160
17940,165,3,483.34,303
17946,234,5,21.55,260
17947,38,2,45.04,38
17949,57,12,6901.580000000001,290
17950,73,7,34.15,73
17951,40,4,241.08000000000004,359
17954,6,103,489.93,330
17955,199,3,212.95,220
17957,67,7,22.62,67
17958,117,2,397.8,117
17960,172,3,4.19,172
17961,22,51,254.57,354
17962,143,9,24.96,143
17964,32,15,57.28,32
17965,38,72,695.1800000000003,332
17966,152,11,105.98,262
17969,167,6,36.5,362
17970,212,4,47.1,212
17972,242,6,28.64,242
17973,52,2,39.66,52
17974,25,32,176.74,220
17975,16,66,1154.62,361
17977,30,3,99.25,30
17979,36,27,115.35,260
17980,205,10,94.70000000000002,360
17984,146,11,31.15,146
17985,23,4,92.85,23
17987,186,4,41.85,186
17988,12,5,10.509999999999998,327
17990,237,10,213.65,362
17994,122,21,223.77,291
17997,75,34,486.23999999999984,165
17999,38,11,49.26000000000001,38
18001,13,19,163.65,87
18004,363,6,15.95,363
18005,4,14,44.10000000000001,48
18006,24,6,91.45,24
18008,71,5,66.77000000000001,319
18009,236,6,54.85,236
18010,257,1,2.5,257
18013,156,12,80.33,156
18014,29,7,27.65,29
18015,5,12,30.559999999999995,5
18016,33,24,282.42,365
18017,170,1,179.0,170
18018,109,3,6.799999999999999,109
18022,36,32,86.43999999999998,36
18024,153,8,179.79,153
18027,99,5,46.3,99
18030,5,2,85.05,43
18032,335,2,32.4,335
18033,66,4,10.99,66
18034,22,17,56.08,22
18035,36,8,75.64,44
18036,33,15,79.82,246
18037,155,6,13.25,363
18040,246,3,70.80000000000003,246
18041,12,90,1043.13,338
18042,54,1,14.85,54
18043,25,10,37.87,207
18044,5,22,423.41,361
18045,46,4,17.94,46
18048,204,2,17.32,204
18050,360,1,15.0,360
18053,71,5,86.89999999999998,71
18055,8,77,1503.0300000000007,359
18056,289,5,116.65,289
18058,10,1,81.6,10
18059,45,3,41.12000000000001,68
18061,66,9,262.25,323
18062,174,2,47.1,221
18065,6,32,568.9100000000002,365
18066,76,2,65.7,76
18067,41,4,70.45,41
18069,27,99,491.66,328
18071,258,2,29.3,258
18072,186,2,12.84,186
18073,115,15,434.34,198
18075,24,31,540.85,361
18077,9,37,452.95999999999987,356
18078,218,6,94.0,260
18079,46,28,748.24,239
18081,113,2,47.40000000000001,134
18082,26,9,87.78999999999998,26
18085,331,5,63.2,331
18086,275,2,35.099999999999994,275
18088,62,10,43.42000000000001,62
18092,3,22,3084.7200000000007,355
18093,94,10,604.0400000000002,303
18094,82,13,433.86,292
18095,313,9,314.45,333
18096,12,53,291.47,64
18097,8,21,515.58,340
18099,128,6,53.91999999999999,128
18101,12,13,77.75,144
18102,2,76,48060.34999999999,208
18104,38,4,83.75999999999998,38
18105,38,6,13.849999999999998,38
18106,330,8,152.79999999999995,330
18108,255,4,58.6,255
18109,2,84,1735.5400000000004,363
18110,20,8,51.2,20
18112,13,4,72.5,167
18114,291,6,50.6,291
18116,68,84,298.12999999999994,365
18117,26,10,60.81,26
18118,11,238,1131.8199999999995,365
18120,215,3,22.75,215
18121,155,10,222.47000000000003,155
18122,9,79,372.11,151
18123,25,9,120.65999999999998,32
18125,30,43,249.28000000000003,317
18126,61,13,76.22000000000001,61
18127,20,9,52.55,134
18129,244,1,12.75,244
18130,16,16,229.89,58
18135,30,6,355.9899999999999,191
18136,64,7,162.44,320
18138,296,1,9.9,296
18139,18,42,1635.7200000000007,19
18142,158,5,292.92,216
18143,117,17,289.3900000000001,142
18144,31,11,701.1999999999998,361
18145,13,41,491.54999999999984,313
18146,221,1,17.700000000000006,221
18147,46,1,39.6,46
18149,216,1,19.0,216
18150,33,9,154.5,202
18151,135,9,185.95,290
18154,4,4,88.8,44
18155,76,7,109.4,292
18156,13,21,120.91,13
18158,10,11,146.1,89
18159,302,2,33.300000000000004,302
18160,58,14,239.74999999999997,201
18161,16,14,271.26000000000005,320
18164,38,1,10.5,38
18165,178,3,113.04,178
18167,36,3,115.5,106
18168,177,17,150.61,360
18169,61,2,75.9,61
18170,34,7,184.15,218
18171,59,12,319.85,334
18172,36,38,2034.4999999999993,290
18173,87,5,315.42,275
18176,359,1,17.4,359
18177,32,13,254.55,256
18178,129,21,332.62999999999994,365
18179,10,23,359.09,337
18180,5,24,353.44,143
18181,25,15,125.60000000000002,25
18183,228,7,102.6,275
18185,250,1,17.700000000000006,250
18188,16,18,555.36,291
18189,78,11,172.15000000000003,268
18190,331,2,37.6,331
18192,72,7,131.0,72
18193,166,2,32.46,166
18194,83,5,653.8399999999998,83
18196,96,24,123.2,291
18198,5,36,1160.77,337
18200,107,8,21.88,107
18202,200,14,308.9600000000001,312
18203,158,6,34.0,158
18204,72,50,496.75999999999993,193
18205,37,5,66.45,75
18210,2,23,408.82999999999987,268
18211,44,10,150.55,279
18212,327,17,95.15,327
18213,237,2,27.9,237
18216,32,5,111.1,32
18217,30,5,94.7,71
18218,282,6,108.96,282
18219,3,21,330.99,361
18220,227,1,152.64,227
18221,23,10,145.07999999999996,212
18223,5,41,956.5400000000003,359
18225,4,56,1175.0199999999998,306
18226,45,45,1112.96,338
18228,80,6,105.49,80
18229,12,30,1626.5399999999993,330
18230,10,14,490.44,303
18231,193,22,444.7000000000001,289
18232,82,7,111.2,198
18235,72,25,392.57,218
18236,30,9,140.29999999999998,241
18237,3,12,215.04,135
18239,219,12,232.24999999999997,323
18240,47,1,297.0,47
18241,10,19,344.98999999999984,218
18242,73,16,682.5700000000003,214
18245,8,40,673.61,356
18248,123,12,216.91,187
18249,18,2,29.22,18
18250,311,8,130.62,311
18251,88,3,444.96,88
18252,51,22,119.06,172
18257,40,22,394.39000000000016,297
18259,25,4,246.2,86
18260,173,30,571.89,359
18261,44,6,99.5,96
18262,141,1,2.88,141
18263,26,10,206.12,253
18265,73,9,157.88,159
18270,39,3,50.3,267
18272,3,38,642.44,247
18274,31,2,30.15,31
18276,44,4,67.68,44
18277,59,4,48.78,59
18280,278,2,38.7,278
18281,181,2,31.8,181
18282,8,2,30.700000000000006,8
18283,4,152,432.92999999999984,338
18287,43,15,395.76,202
