CustomerID,Recency,Frequency,MonetaryValue
18013,156,12,80.33
18014,29,7,27.65
18015,5,12,30.559999999999995
18016,33,24,282.42
18017,170,1,179.0
18018,109,3,6.799999999999999
18022,36,32,86.43999999999998
18024,153,8,179.79
18027,99,5,46.3
18030,5,2,85.05
18032,335,2,32.4
18033,66,4,10.99
18034,22,17,56.08
18035,36,8,75.64
18036,33,15,79.82
18037,155,6,13.25
18040,246,3,70.80000000000003
18041,12,90,1043.13
18042,54,1,14.85
18043,25,10,37.87
18044,5,22,423.41
18045,46,4,17.94
18048,204,2,17.32
18050,360,1,15.0
18053,71,5,86.89999999999998
18055,8,77,1503.0300000000007
18056,289,5,116.65
18058,10,1,81.6
18059,45,3,41.12000000000001
18061,66,9,262.25
18062,174,2,47.1
18065,6,32,568.9100000000002
18066,76,2,65.7
18067,41,4,70.45
18069,27,99,491.66
18071,258,2,29.3
18072,186,2,12.84
18073,115,15,434.34
18075,24,31,540.85
18077,9,37,452.95999999999987
18078,218,6,94.0
18079,46,28,748.24
18081,113,2,47.40000000000001
18082,26,9,87.78999999999998
18085,331,5,63.2
18086,275,2,35.099999999999994
18088,62,10,43.42000000000001
18092,3,22,3084.7200000000007
18093,94,10,604.0400000000002
18094,82,13,433.86
18095,313,9,314.45
18096,12,53,291.47
18097,8,21,515.58
18099,128,6,53.91999999999999
18101,12,13,77.75
18102,2,76,48060.34999999999
18104,38,4,83.75999999999998
18105,38,6,13.849999999999998
18106,330,8,152.79999999999995
18108,255,4,58.6
18109,2,84,1735.5400000000004
18110,20,8,51.2
18112,13,4,72.5
18114,291,6,50.6
18116,68,84,298.12999999999994
18117,26,10,60.81
18118,11,238,1131.8199999999995
18120,215,3,22.75
18121,155,10,222.47000000000003
18122,9,79,372.11
18123,25,9,120.65999999999998
18125,30,43,249.28000000000003
18126,61,13,76.22000000000001
18127,20,9,52.55
18129,244,1,12.75
18130,16,16,229.89
18135,30,6,355.9899999999999
18136,64,7,162.44
18138,296,1,9.9
18139,18,42,1635.7200000000007
18142,158,5,292.92
18143,117,17,289.3900000000001
18144,31,11,701.1999999999998
18145,13,41,491.54999999999984
18146,221,1,17.700000000000006
18147,46,1,39.6
18149,216,1,19.0
18150,33,9,154.5
18151,135,9,185.95
18154,4,4,88.8
18155,76,7,109.4
18156,13,21,120.91
18158,10,11,146.1
18159,302,2,33.300000000000004
18160,58,14,239.74999999999997
18161,16,14,271.26000000000005
18164,38,1,10.5
18165,178,3,113.04
18167,36,3,115.5
18168,177,17,150.61
18169,61,2,75.9
18170,34,7,184.15
18171,59,12,319.85
18172,36,38,2034.4999999999993
18173,87,5,315.42
18176,359,1,17.4
18177,32,13,254.55
18178,129,21,332.62999999999994
18179,10,23,359.09
18180,5,24,353.44
18181,25,15,125.60000000000002
18183,228,7,102.6
18185,250,1,17.700000000000006
18188,16,18,555.36
18189,78,11,172.15000000000003
18190,331,2,37.6
18192,72,7,131.0
18193,166,2,32.46
18194,83,5,653.8399999999998
18196,96,24,123.2
18198,5,36,1160.77
18200,107,8,21.88
18202,200,14,308.9600000000001
18203,158,6,34.0
18204,72,50,496.75999999999993
18205,37,5,66.45
18210,2,23,408.82999999999987
18211,44,10,150.55
18212,327,17,95.15
18213,237,2,27.9
18216,32,5,111.1
18217,30,5,94.7
18218,282,6,108.96
18219,3,21,330.99
18220,227,1,152.64
18221,23,10,145.07999999999996
18223,5,41,956.5400000000003
18225,4,56,1175.0199999999998
18226,45,45,1112.96
18228,80,6,105.49
18229,12,30,1626.5399999999993
18230,10,14,490.44
18231,193,22,444.7000000000001
18232,82,7,111.2
18235,72,25,392.57
18236,30,9,140.29999999999998
18237,3,12,215.04
18239,219,12,232.24999999999997
18240,47,1,297.0
18241,10,19,344.98999999999984
18242,73,16,682.5700000000003
18245,8,40,673.61
18248,123,12,216.91
18249,18,2,29.22
18250,311,8,130.62
18251,88,3,444.96
18252,51,22,119.06
18257,40,22,394.39000000000016
18259,25,4,246.2
18260,173,30,571.89
18261,44,6,99.5
18262,141,1,2.88
18263,26,10,206.12
18265,73,9,157.88
18270,39,3,50.3
18272,3,38,642.44
18274,31,2,30.15
18276,44,4,67.68
18277,59,4,48.78
18280,278,2,38.7
18281,181,2,31.8
18282,8,2,30.700000000000006
18283,4,152,432.92999999999984
18287,43,15,395.76
